# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,158.93330930121877,0.0,0.16347930936290558,6.116982044376717,0.0,0.0
 0.07662225074003798,0.014677423271173128,0.19155562685009497,2.5000000000000004,158.93330930121877,0.0,0.16347930936290558,6.116982044376717,0.0,0.0
 0.10817094775973848,0.02925238484810018,0.4619829962494411,8.571744475864675,158.79631048549214,0.0,0.16625100574350632,6.015001205723891,-4.342455589880152,-137.6429456712116
 0.13225079120440203,0.04372567943547586,0.6010543474103516,5.775425885990582,158.6579611462466,0.0,0.16906049704788673,5.915042351476986,-5.745441807520642,-58.263926045225666
 0.15244422251518996,0.05809810244565189,0.7117375342989802,5.481148061721357,158.51825476829154,0.0,0.17190777831244045,5.817072443240534,-6.918407070345068,-58.08647598181068
 0.1701416468668271,0.07237044999639025,0.8064646734550431,5.352594664279496,158.37718510747655,0.0,0.1747928149484279,5.721058959403148,-7.971197277751663,-59.488329289522
 0.18605753831345212,0.08654351890815429,0.8904979629506986,5.2798355516225115,158.2347462040315,0.0,0.1777155408922991,5.6269699035833325,-8.94947693773368,-61.465590115560936
 0.20061715450170162,0.10061810670089907,0.9666867320378845,5.2328830720602975,158.0909323963268,0.0,0.1806758575967453,5.534773783844013,-9.877582337698056,-63.74518311227291
 0.2140981191793554,0.11459501159034369,1.0367881842026418,5.200032330101603,157.94573833487254,0.0,0.18367363215515142,5.444439619701577,-10.770302046330206,-66.22075867552219
 0.2266936545064513,0.1284750324837258,1.1019794342145182,5.175742699211436,157.79915899664394,0.0,0.18670869585371488,5.35593693388279,-11.63740439942092,-68.84204049869768
 0.23854472869882412,0.14225896897498905,1.1630959580131883,5.157045075121024,157.65118969986165,0.0,0.1897808427986067,5.269235741887756,-12.485728667323787,-71.58205696229932
 0.24975797992409585,0.1559476213394127,1.2207567715573002,5.142202951286738,157.50182611882974,0.0,0.1928898279412773,5.18430655816872,-13.320274203371719,-74.42493878734177
 0.2604164284584517,0.16954179052763976,1.2754360209563682,5.13013214097886,157.35106429932117,0.0,0.19603536576502179,5.10112038252655,-14.144818452951117,-77.36062588486568
 0.2705862362790113,0.18304227815910235,1.3275066618436566,5.120120439446339,157.19890067416395,0.0,0.1992171286539475,5.019648695655392,-14.962291111301331,-80.38231132525293
 0.2803211633215075,0.19644988651480824,1.3772684990012944,5.11168054371755,157.04533207905513,0.0,0.20243474484904928,4.939863464375525,-15.77501243085357,-83.4850960879766
 0.2896656130986096,0.20976541852948347,1.4249669410502908,5.104467698663007,156.89035576883205,0.0,0.20568779727834338,4.861737124087957,-16.58485132027949,-86.66523002888557
 0.29865677811362884,0.22298967778303327,1.4708059780305927,5.098231086152949,156.73396943386157,0.0,0.20897582140553742,4.785242585836785,-17.393333868220985,-89.91966520367168
 0.3073261905476452,0.23612346849131877,1.5149574216531845,5.092783848805465,156.57617121681062,0.0,0.21229830387324214,4.710353223533403,-18.201719926459877,-93.24577235096179
 0.31570086822573495,0.2491675954962071,1.557567646933449,5.0879839103233175,156.416959729599,0.0,0.21565468050422523,4.637042876425802,-19.01105849460357,-96.64116032323575
 0.3238041780180725,0.2621228642548989,1.598762615609521,5.083721310399095,156.25633407067372,0.0,0.21904433470010906,4.5652858421062925,-19.822228575932005,-100.1035505387535
 0.3316564974961222,0.2749900808284882,1.6386516887854838,5.079909609825276,156.09429384249506,0.0,0.22246659574993438,4.495056871927232,-20.635969872548216,-103.63069140155781
 0.33927572967705777,0.2877700518697499,1.677330567932955,5.0764799167364165,155.93083916917485,0.0,0.22592073701726179,4.426331169075434,-21.45290620349073,-107.22029615879256
 0.34667770889408056,0.3004635846101221,1.714883596427846,5.0733766461445615,155.76597071448356,0.0,0.22940597418255243,4.359084385501829,-22.273563577715397,-110.86999168240668
 0.3538765247065005,0.3130714868458761,1.7513855840014523,5.070554452946329,155.599689699898,0.0,0.2329214637247282,4.293292614637792,-23.098384361866394,-114.57728682653011
 0.360884783233342,0.3255945669234406,1.786903269849607,5.067975976074889,155.43199792289687,0.0,0.23646630092812815,4.228932393643444,-23.927738447268993,-118.33953930583252
 0.3677138200959293,0.3380336337238536,1.821496508323177,5.065610154059689,155.26289777542877,0.0,0.24003951849132052,4.165980694700313,-24.761932153936172,-122.15393231178649
 0.3743738755022058,0.3503894966463527,1.855219238995343,5.063430949896488,155.0923922624615,0.0,0.24364008466406817,4.104414925724573,-25.601215390277172,-126.01745558303439
 0.3808742393972272,0.36266296559104083,1.8881202872485818,5.06141637369526,154.92048502072902,0.0,0.24726690181695607,4.0442129239774625,-26.445787421862246,-129.92688489823257
 0.3872233727143235,0.37485485094063975,1.9202440302788808,5.059547725009872,154.74718033746743,0.0,0.2509188045674006,3.985352957997952,-27.2958015852233,-133.87877067760095
 0.39342900937337905,0.386965963541296,1.9516309552192588,5.057808999271131,154.5724831693368,0.0,0.2545945585944866,3.9278137188814832,-28.15136910661618,-137.8694191101898
 0.3994982426406534,0.398997114682426,1.9823181300350756,5.056186418354308,154.39639916131873,0.0,0.2582928589242467,3.8715743213531293,-29.012562256839153,-141.89488396608004
 0.4054375986884167,0.41094911607557416,2.012339603322682,5.054668055960724,154.21893466562682,0.0,0.2620123284817052,3.8166143012992775,-29.879416937591834,-145.95095390503292
